fighter_id,name,height,weight,age,dob,gender,weight_class,reach,stance,style,gym,country
4324622,Morgan Charrière,172.72,66.22,29.0,1995-10-26,male,featherweight,175.26,orthodox,mixed martial artist,team chapa quente,france
2223033,Austen Lane,198.12,111.13,37.0,1987-11-09,male,heavyweight,203.2,orthodox,mixed martial artist,bulldog boxing,usa
4410698,Tuco Tokkos,193.04,93.44,35.0,1990-06-30,male,lightheavyweight,193.04,orthodox,brazilian jiu-jitsu,kill cliff fc,england
2984770,Chris Curtis,177.8,77.11,38.0,1987-07-15,male,welterweight,191.77,orthodox,striker,xtreme couture,usa
2959422,Chidi Njokuani,190.5,77.56,36.0,1988-12-31,male,welterweight,203.2,orthodox,striker,janjira muay thai,usa
5143888,Eduarda Moura,167.64,57.15,31.0,1994-02-28,female,womens-flyweight,167.64,orthodox,wrestling,galpao da luta,brazil
5147389,Valter Walker,198.12,110.68,27.0,1997-12-14,male,heavyweight,199.39,orthodox,mixed martial artist,gor mma,brazil
4339145,Mike Davis,182.88,70.31,32.0,1992-10-07,male,lightweight,184.15,orthodox,mixed martial artist,fusion x-cel,usa
4751726,Melissa Martinez,157.48,52.62,28.0,1997-08-18,female,womens-strawweight,167.64,southpaw,striker,bonebreakers mma,mexico
2504169,Charles Oliveira,177.8,70.31,35.0,1989-10-17,male,lightweight,187.96,orthodox,brazilian jiu-jitsu,chute boxe,brazil
4243885,Kai Kara-France,162.56,56.7,32.0,1993-03-26,male,flyweight,175.26,orthodox,striker,city kickboxing,new zealand
5120301,Joshua Van,165.1,56.7,23.0,2001-10-10,male,flyweight,165.1,orthodox,freestyle,4oz fight club,myanmar
3028863,Renato Moicano,180.34,70.31,36.0,1989-05-21,male,lightweight,182.88,orthodox,jiu-jitsu,american top team,brazil
5101694,Felipe Lima,167.64,61.23,27.0,1998-05-07,male,bantamweight,172.72,orthodox,striker,allstars training center,brazil
4877915,Viacheslav Borshchev,180.34,70.31,33.0,1992-01-08,male,lightweight,175.26,orthodox,striker,team alpha male,russia
5149961,Jacobe Smith,187.96,77.11,29.0,1996-01-17,male,welterweight,182.88,southpaw,,fortis mma,usa
5229339,Alvin Hines,187.96,120.2,33.0,1991-10-20,male,heavyweight,187.96,orthodox,,la bodega fight team,usa
4038116,Ignacio Bahamondes,190.5,70.31,28.0,1997-08-27,male,lightweight,190.5,orthodox,freestyle,valle flow striking,chile
4001837,Rizvan Kuniev,193.04,119.75,33.0,1992-03-10,male,heavyweight,193.04,orthodox,,gorets,russia
5050129,Myktybek Orolbai,177.8,74.84,27.0,1998-02-10,male,lightweight,187.96,orthodox,mixed martial artist,team alpha male,kyrgyzstan
3897242,Nikolas Motta,175.26,70.31,32.0,1993-02-08,male,lightweight,177.8,orthodox,kickboxing,xtreme couture,usa
5144006,Bogdan Grad,172.72,66.22,30.0,1995-09-28,male,featherweight,177.8,orthodox,,ettl bros mma,austria
4900808,Oban Elliott,182.88,77.11,27.0,1997-12-19,male,welterweight,182.88,orthodox,mixed martial artist,shore mixed martial arts centre of excellence,wales
5127984,Melissa Mullins,170.18,61.69,34.0,1991-07-23,female,womens-bantamweight,172.72,orthodox,mixed martial artist,renegade mma,england
5122175,Klaudia Syguła,172.72,61.23,26.0,1998-12-30,female,womens-bantamweight,175.26,orthodox,mixed martial artist,ankos mma,poland
5141967,Azat Maksum,170.18,57.15,30.0,1995-02-02,male,flyweight,177.8,southpaw,striker,elevation fight team,kazakhstan
4024714,Joaquin Buckley,177.8,77.56,31.0,1994-04-27,male,welterweight,193.04,southpaw,striker,murcielago mma,usa
4065598,Miranda Maverick,160.02,57.15,28.0,1997-07-01,female,womens-flyweight,166.37,southpaw,muay thai,pound 4 pound muay thai,usa
3075570,Raoni Barcelos,170.18,61.69,38.0,1987-05-01,male,bantamweight,170.18,orthodox,striker,top brother mma,brazil
4684474,Cody Brundage,182.88,91.63,31.0,1994-05-16,male,lightheavyweight,182.88,orthodox,wrestling,factoryx muay thai,usa
5074120,Oumar Sy,193.04,93.44,29.0,1995-11-21,male,lightheavyweight,210.82,orthodox,mixed martial artist,american top team,france
2504639,Court McGee,180.34,77.11,40.0,1984-12-12,male,welterweight,190.5,orthodox,brazilian jiu-jitsu,the pit elevated fight team,usa
4409219,Kris Moutinho,170.18,61.69,33.0,1992-08-09,male,bantamweight,172.72,southpaw,,new england cartel,usa
5144320,Cameron Smotherman,175.26,61.69,28.0,1997-09-17,male,bantamweight,175.26,orthodox,,metro fight club,usa
4875506,Ange Loosa,177.8,77.56,32.0,1993-03-18,male,welterweight,187.96,orthodox,kickboxing,kill cliff fc,democratic republic of congo
4683395,Vanessa Demopoulos,157.48,57.15,37.0,1988-09-22,male,womens-flyweight,149.86,orthodox,jiu-jitsu,xtreme couture,usa
4205093,Sean O'Malley,180.34,61.23,30.0,1994-10-24,male,bantamweight,182.88,switch,striker,red hawk academy,usa
4332765,Kayla Harrison,172.72,61.23,35.0,1990-07-02,female,womens-bantamweight,167.64,southpaw,judo,american top team,usa
4350925,Patchy Mix,180.34,61.23,32.0,1993-08-16,male,bantamweight,181.61,southpaw,,xtreme couture,usa
3943695,Kevin Holland,190.5,77.11,32.0,1992-11-05,male,welterweight,205.74,orthodox,kung fu,travis lutter bjj,usa
4738749,Andreas Gustafsson,185.42,77.56,34.0,1991-02-20,male,welterweight,186.69,orthodox,,vasteras fight club,sweden
4215200,Wang Cong,167.64,56.7,33.0,1992-05-15,female,womens-flyweight,168.91,southpaw,striker,team alpha male,china
4917145,Yanal Ashmouz,175.26,70.31,30.0,1995-03-31,male,lightweight,175.26,orthodox,mixed martial artist,k dojo,israel
5289736,Mark Choinski,172.72,70.31,29.0,1995-10-22,male,lightweight,175.26,orthodox,,roufusport,usa
4193694,Ludovit Klein,170.18,70.76,30.0,1995-02-22,male,lightweight,184.15,southpaw,boxing,spartakus fight gym,slovakia
4297311,Ramiz Brahimaj,177.8,77.56,32.0,1992-11-17,male,welterweight,182.88,orthodox,mixed martial artist,valle flow striking,usa
4691323,Bruno Lopes,187.96,93.44,32.0,1993-04-24,male,lightheavyweight,187.96,orthodox,,011 mma team,brazil
4334306,Macy Chiasson,180.34,65.32,34.0,1991-07-27,female,womens-bantamweight,182.88,orthodox,mixed martial artist,fortis mma,usa
3020408,Allan Nascimento,172.72,57.61,34.0,1991-09-11,male,flyweight,175.26,orthodox,brazilian jiu-jitsu,chute boxe,brazil
4686565,Jordan Leavitt,175.26,70.31,30.0,1995-06-02,male,lightweight,180.34,southpaw,freestyle,syndicate mma,usa
3977988,Alice Ardelean,160.02,52.16,33.0,1992-04-19,female,womens-strawweight,157.48,orthodox,striker,fusion x-cel,romania
4869426,Michael Morales,182.88,77.11,26.0,1999-06-24,male,welterweight,200.66,orthodox,striker,entram gym,ecuador
4914573,Mairon Santos,170.18,70.31,25.0,2000-06-10,male,lightweight,182.88,orthodox,striker,xtreme couture,brazil
4422103,Nursulton Ruziboev,195.58,83.91,31.0,1993-11-19,male,middleweight,193.04,orthodox,kickboxing,shahrixon mma,uzbekistan
4425763,Melquizael Costa,177.8,65.77,29.0,1996-09-14,male,featherweight,180.34,southpaw,mixed martial artist,chute boxe - joao emilio,brazil
3955778,Thiago Moises,175.26,70.31,30.0,1995-03-23,male,lightweight,179.07,orthodox,mixed martial artist,american top team,brazil
5044438,Connor Matthews,172.72,65.77,33.0,1992-05-31,male,featherweight,180.34,switch,mixed martial artist,new england cartel,usa
3249894,Carlos Hernandez,172.72,57.15,31.0,1993-10-25,male,flyweight,170.18,orthodox,freestyle,valle flow striking,usa
4689229,Luana Pinheiro,157.48,52.16,32.0,1992-11-18,female,womens-strawweight,158.75,orthodox,judo,ufc gym huntington beach,brazil
4828707,Jack Della Maddalena,180.34,77.11,29.0,1996-09-10,male,welterweight,185.42,switch,mixed martial artist,scrappy mma,australia
4608674,Manon Fiorot,170.18,56.7,35.0,1990-02-17,female,womens-flyweight,165.1,orthodox,karate,boxing squad,france
4054605,Natalia Silva,162.56,57.15,28.0,1997-02-03,female,womens-flyweight,165.1,southpaw,taekwondo,team borracha,brazil
3084914,Kyle Prepolec,177.8,70.76,36.0,1989-08-30,male,lightweight,177.8,southpaw,striker,maximum training centre,canada
4416297,Charles Radtke,175.26,77.56,35.0,1990-07-09,male,welterweight,182.88,orthodox,thugjitsu,valle flow striking,usa
3994033,Ion Cutelaba,185.42,92.99,31.0,1993-12-14,male,lightheavyweight,190.5,southpaw,wrestling,xtreme couture,moldova
4333158,Bruno Silva,182.88,84.82,36.0,1989-07-13,male,middleweight,187.96,orthodox,striker,evolucao thai,brazil
5068724,JeongYeong Lee,177.8,66.22,29.0,1995-11-13,male,featherweight,186.69,orthodox,brazilian jiu-jitsu,fight ready,korea
5196459,Bekzat Almakhan,170.18,61.69,27.0,1997-10-08,male,bantamweight,172.72,orthodox,karate,,kazakhstan
4189320,Deiveson Figueiredo,165.1,61.23,37.0,1987-12-18,male,bantamweight,172.72,orthodox,wrestling,team figueiredo,brazil
5061870,Bo Nickal,185.42,83.91,29.0,1996-01-14,male,middleweight,193.04,southpaw,wrestling,american top team,usa
5088886,Daniel Marcos,170.18,61.23,32.0,1993-03-07,male,bantamweight,175.26,orthodox,mixed martial artist,american combat gym,peru
5146229,Serhiy Sidey,180.34,61.23,29.0,1996-07-04,male,bantamweight,182.88,switch,freestyle,burlington training centre,ukraine
2553021,Miesha Tate,167.64,61.23,39.0,1986-08-18,female,womens-bantamweight,165.1,orthodox,brazilian jiu-jitsu,xtreme couture,usa
5123963,Azamat Bekoev,182.88,83.91,29.0,1995-12-30,male,middleweight,182.88,orthodox,,american top team,russia
4089026,Gillian Robertson,165.1,52.16,30.0,1995-05-17,female,womens-strawweight,160.02,orthodox,brazilian jiu-jitsu,the goat shed,canada
4249193,Don'Tale Mayes,198.12,117.93,33.0,1992-01-16,male,heavyweight,205.74,orthodox,boxing,jackson-wink mma,usa
5132151,Ivana Petrovic,172.72,56.7,31.0,1994-06-11,female,womens-flyweight,177.8,southpaw,mixed martial artist,orion mma academy,croatia
3077822,Abus Magomedov,187.96,83.91,35.0,1990-09-02,male,middleweight,198.12,orthodox,mixed martial artist,ufd gym,germany
3026267,Nicolas Dalby,180.34,77.56,40.0,1984-11-16,male,welterweight,189.23,orthodox,mixed martial artist,rumble sports,denmark
2989380,Jimmy Flick,170.18,57.15,35.0,1990-09-07,male,flyweight,172.72,orthodox,brazilian jiu-jitsu,forza combat sports,usa
4063869,John Castaneda,167.64,66.22,33.0,1991-12-18,male,featherweight,180.34,switch,mixed martial artist,the academy mn,usa
3154389,Alatengheili,165.1,61.69,33.0,1991-12-14,male,bantamweight,167.64,orthodox,mixed martial artist,fight ready,china
5077399,Cameron Saaiman,172.72,61.23,24.0,2000-12-20,male,bantamweight,170.18,southpaw,mixed martial artist,team cit,south africa
4227055,Polyana Viana,165.1,52.16,33.0,1992-06-14,female,womens-strawweight,170.18,orthodox,brazilian jiu-jitsu,chute boxe - diego lima,brazil
5252475,Roberto Romero,172.72,65.77,25.0,2000-01-30,male,featherweight,177.8,orthodox,,team oyama,mexico
4397782,Joselyne Edwards,172.72,61.69,30.0,1995-09-29,female,womens-bantamweight,177.8,orthodox,striker,kings mma,panama
4881999,Diego Lopes,180.34,66.22,30.0,1994-12-30,male,featherweight,184.15,orthodox,brazilian jiu-jitsu,lobo gym mma,brazil
4008549,Paddy Pimblett,177.8,70.76,30.0,1995-01-03,male,lightweight,185.42,orthodox,jiu-jitsu,next generation mma liverpool,england
4566991,Sean Woodson,187.96,66.22,33.0,1992-06-07,male,featherweight,198.12,orthodox,freestyle,wolves den training center,usa
4289516,Virna Jandiroba,160.02,52.62,37.0,1988-05-30,female,womens-strawweight,162.56,orthodox,brazilian jiu-jitsu,academia fight house,brazil
4354421,Chase Hooper,185.42,70.31,26.0,1999-09-13,male,lightweight,187.96,southpaw,brazilian jiu-jitsu,combat sport and fitness,usa
3955577,Julian Erosa,185.42,65.77,36.0,1989-07-31,male,featherweight,189.23,southpaw,striker,xtreme couture,usa
5138111,Marco Tulio,182.88,84.37,31.0,1994-06-13,male,middleweight,189.23,orthodox,,chute boxe - diego lima,brazil
4374742,Hailey Cowan,172.72,61.69,33.0,1992-02-12,female,womens-bantamweight,170.18,southpaw,freestyle,blitz sport mma,usa
4576101,Lerone Murphy,175.26,66.22,34.0,1991-07-22,male,featherweight,185.42,orthodox,striker,manchester top team,england
4422355,Joanderson Brito,172.72,66.22,30.0,1995-02-11,male,featherweight,182.88,orthodox,striker,chute boxe - joao emilio,brazil
5137013,ChangHo Lee,172.72,61.69,31.0,1994-05-09,male,bantamweight,175.26,orthodox,,extreme combat,korea
5153082,Daniel Frunza,185.42,77.11,31.0,1994-04-13,male,welterweight,185.42,orthodox,,black house santiago,romania
4195518,Istela Nunes,162.56,52.16,33.0,1992-07-23,female,womens-strawweight,167.64,orthodox,striker,american top team brasil,brazil
3936279,Pedro Falcão,167.64,61.69,33.0,1992-07-30,male,bantamweight,167.64,orthodox,mixed martial artist,nova uniao ,brazil
5206516,Uran Satybaldiev,193.04,92.53,31.0,1994-08-10,male,lightheavyweight,200.66,orthodox,,uluu kyrgyz team,kyrgyzstan
5139556,Talita Alencar,154.94,52.16,34.0,1990-10-17,female,womens-strawweight,147.32,orthodox,grappling,fight sports deerfield beach,brazil
4997217,Steve Erceg,172.72,61.23,30.0,1995-07-27,male,bantamweight,172.72,orthodox,mixed martial artist,wilkes martial arts,australia
4396359,CJ Vergara,167.64,57.15,34.0,1991-06-18,male,flyweight,172.72,orthodox,mixed martial artist,pete spratt muay thai,usa
4349153,Vince Morales,170.18,61.69,34.0,1990-11-12,male,bantamweight,177.8,orthodox,striker,syndicate mma,usa
4875505,Saimon Oliveira,162.56,61.23,34.0,1991-04-21,male,bantamweight,182.88,orthodox,striker,astra fight team,brazil
5218421,Ateba Gautier,193.04,83.91,23.0,2002-04-10,male,middleweight,205.74,switch,,manchester top team,cameroon
4686723,Julia Polastri,157.48,52.62,27.0,1998-03-05,female,womens-strawweight,160.02,orthodox,striker,cwb fighter,brazil
2960679,Vinc Pichel,177.8,70.76,42.0,1982-11-23,male,lightweight,182.88,orthodox,striker,factoryx muay thai,usa
2558526,Gabriel Miranda,180.34,65.77,35.0,1990-03-25,male,featherweight,180.34,orthodox,grappling,astra fight team,brazil
4295192,Sean Brady,177.8,77.11,32.0,1992-11-23,male,welterweight,182.88,orthodox,brazilian jiu-jitsu,renzo gracie philly,usa
4695736,Carlos Ulberg,193.04,92.99,34.0,1990-11-07,male,lightheavyweight,195.58,orthodox,kickboxing,city kickboxing,new zealand
3163772,Chris Padilla,175.26,70.31,30.0,1995-09-14,male,lightweight,187.96,orthodox,mixed martial artist,fight science mma,usa
5143333,Felipe dos Santos,170.18,56.7,25.0,2000-09-11,male,flyweight,177.8,orthodox,muay thai,chute boxe - diego lima,brazil
5060505,Mick Parkin,193.04,117.93,29.0,1995-10-02,male,heavyweight,200.66,orthodox,mixed martial artist,team fish tank,england
4292760,Puja Tomar,162.56,52.62,31.0,1993-12-05,female,womens-strawweight,149.86,southpaw,,soma fight club,india
5077789,Caolán Loughran,167.64,61.69,29.0,1996-05-18,male,bantamweight,172.72,orthodox,boxing,team kaobon,ireland
4411508,Roman Dolidze,187.96,83.91,37.0,1988-07-15,male,middleweight,193.04,orthodox,mixed martial artist,xtreme couture,georgia
3019246,Kurt Holobaugh,180.34,70.76,39.0,1986-09-08,male,lightweight,177.8,orthodox,brazilian jiu-jitsu,gracie united,usa
2591306,Cody Gibson,177.8,61.69,38.0,1987-09-11,male,bantamweight,180.34,orthodox,mixed martial artist,xtreme couture,usa
3887606,Ryan Spann,195.58,114.31,34.0,1991-08-24,male,heavyweight,200.66,orthodox,brazilian jiu-jitsu,fortis mma,usa
4685730,AJ Cunningham,177.8,61.69,31.0,1994-09-07,male,bantamweight,180.34,orthodox,mixed martial artist,law school mma,usa
5157669,Andre Lima,170.18,57.15,26.0,1999-02-04,male,flyweight,170.18,orthodox,kickboxing,team lucas mineiro,brazil
5172179,Carli Judice,170.18,56.7,26.0,1999-03-02,female,womens-flyweight,172.72,southpaw,,headkicks mma,usa
4273399,Magomed Ankalaev,190.5,92.99,33.0,1992-06-02,male,lightheavyweight,190.5,orthodox,striker,gorets,russia
4339488,Rafael Fiziev,172.72,70.31,32.0,1993-03-05,male,lightweight,180.34,switch,muay thai,tiger muay thai,azerbaijan
5080935,Iasmin Lucindo,160.02,52.16,23.0,2002-01-08,female,womens-strawweight,167.64,orthodox,striker,academia fight house,brazil
5137012,Rei Tsuruya,167.64,56.7,23.0,2002-06-22,male,flyweight,172.72,orthodox,mixed martial artist,paraestra matsudo,japan
4894791,Armen Petrosyan,190.5,84.37,34.0,1990-11-03,male,middleweight,180.34,orthodox,muay thai,academy mma,armenia
5060394,Francis Marshall,175.26,66.22,26.0,1999-03-03,male,featherweight,182.88,orthodox,freestyle,american top team,usa
4294926,Asu Almabayev,162.56,57.15,31.0,1994-01-25,male,flyweight,165.1,orthodox,jiu-jitsu,dar pro team kazakhstan,kazakhstan
4077475,Julian Marquez,187.96,84.37,35.0,1990-05-08,male,middleweight,182.88,orthodox,jiu-jitsu,mma lab,usa
4324623,William Gomis,182.88,65.77,28.0,1997-06-13,male,featherweight,185.42,southpaw,sanda,mma factory,france
5088916,Sam Patterson,190.5,77.11,29.0,1996-04-30,male,welterweight,198.12,orthodox,mixed martial artist,team crossface,england
4040926,Chepe Mariscal,170.18,66.22,32.0,1992-10-27,male,featherweight,175.26,orthodox,brawler,elevation fight team,usa
4863328,Lucas Almeida,180.34,67.13,34.0,1991-01-31,male,featherweight,180.34,orthodox,striker,mma sorocaba,brazil
3136289,JJ Aldrich,165.1,57.15,32.0,1992-09-29,female,womens-flyweight,171.45,southpaw,striker,elevation fight team,usa
4895691,Ramazan Temirov,162.56,56.7,28.0,1997-01-31,male,flyweight,160.02,orthodox,striker,muradov legion gym,uzbekistan
3151289,Song Yadong,172.72,61.69,27.0,1997-12-02,male,bantamweight,170.18,orthodox,striker,team alpha male,china
4686734,Melsik Baghdasaryan,175.26,65.77,33.0,1992-01-28,male,featherweight,177.8,southpaw,mixed martial artist,glendale fighting club,armenia
5264398,Julius Walker,193.04,93.44,26.0,1999-07-16,male,lightheavyweight,198.12,orthodox,,team fusion,usa
4684240,Ibo Aslan,190.5,92.53,29.0,1996-04-23,male,lightheavyweight,196.85,orthodox,striker,gym 23,turkey
4867357,Javid Basharat,175.26,61.69,30.0,1995-09-07,male,bantamweight,175.26,orthodox,mixed martial artist,american top team,afghanistan
5032015,Dylan Budka,182.88,84.37,25.0,2000-01-14,male,middleweight,190.5,switch,freestyle,demolition fight team,usa
5074130,Nazim Sadykhov,177.8,70.31,31.0,1994-05-16,male,lightweight,175.26,southpaw,freestyle,serra-longo fight team ,azerbaijan
5074274,Jesus Aguilar,162.56,57.15,29.0,1996-03-13,male,flyweight,158.75,orthodox,freestyle,entram gym,mexico
4612580,Khaos Williams,182.88,77.11,31.0,1994-03-30,male,welterweight,195.58,orthodox,mixed martial artist,murcielago mma,usa
5144797,Elijah Smith,175.26,61.69,23.0,2002-09-05,male,bantamweight,180.34,orthodox,,team victory,usa
3093653,Sean Strickland,185.42,83.91,34.0,1991-02-27,male,middleweight,193.04,orthodox,striker,xtreme couture,usa
4020435,Tatiana Suarez,165.1,52.16,34.0,1990-12-19,female,womens-strawweight,167.64,southpaw,wrestling,millennia mma,usa
5123216,Francisco Prado,177.8,77.11,23.0,2002-06-16,male,welterweight,175.26,orthodox,street fighting,american top team,argentina
5109762,Gabriel Santos,175.26,65.77,28.0,1996-11-28,male,featherweight,177.8,orthodox,mixed martial artist,evolucao thai,brazil
4394200,Bruna Brasil,167.64,56.7,32.0,1993-09-07,female,womens-strawweight,166.37,orthodox,mixed martial artist,fighting nerds,brazil
5185662,Aleksandre Topuria,170.18,61.23,29.0,1996-01-28,male,bantamweight,172.72,orthodox,,climent club,georgia
5212351,Kody Steele,175.26,70.76,30.0,1995-04-21,male,lightweight,180.34,orthodox,,syndicate mma,usa
4830364,Kevin Jousset,187.96,77.56,32.0,1993-05-02,male,welterweight,190.5,orthodox,judo,city kickboxing,france
5068811,Anshul Jubli,182.88,70.31,30.0,1995-01-13,male,lightweight,175.26,switch,mixed martial artist,soma fight club,india
